"","SiteID","Season","Year","X","SiteCodeB","SiteLength","Date","JD","PairedEvent","NumPass","MeanFL","MinMarkLength","Species","Mark","Recap","Run1Cap","Run2Cap","CE","CEAbund","PetersonAbund","SE","Upper95","Lower95","CEgroup","distinct","P.Run2Cap","SiteCodeC","MeanCEAbund","MeanCE","LowerCE","UpperCE","Density_MeanCE","AgeClass","SampleType","Section","BassSection","BassExperiment"
"244","PF15_A","Spring",2017,57,"PF15_A 2017 A",160,"2017-06-22",173,"A",1,NA,NA,"Bass",0,0,0,0,NA,NA,NA,NA,NA,NA,2,"PF15_A_2017_Spring",NA,"Spring 2",0,0.258888888888889,0.16824845395809,0.349529323819688,0,"All","Abundance","PF15","PF15",NA
"245","PF15_A","Spring",2017,57,"PF15_A 2017 A",160,"2017-06-22",173,"A",1,101.333333333333,NA,"RBT",6,0,6,0,NA,NA,NA,NA,NA,NA,2,"PF15_A_2017_Spring",0,"Spring 2",26.4705882352941,0.226666666666667,0.143858116383498,0.309475216949835,0.165441176470588,"Age0andUp","Abundance","PF15","PF15",NA
"246","PF15_A","Spring",2019,60,"PF15_A 2019 D",160,"2019-06-28",179,"D",1,194,NA,"RBT",1,0,1,0,NA,NA,NA,NA,NA,NA,2,"PF15_A_2019_Spring",0,"Spring 2",3.86266094420601,0.258888888888889,0.16824845395809,0.349529323819688,0.0241416309012875,"Age1andUp","Abundance","PF15","PF15",NA
"247","PF15_A","Spring",2019,60,"PF15_A 2019 D",160,"2019-06-28",179,"D",1,194,NA,"RBT",1,0,1,0,NA,NA,NA,NA,NA,NA,2,"PF15_A_2019_Spring",0,"Spring 2",4.41176470588235,0.226666666666667,0.143858116383498,0.309475216949835,0.0275735294117647,"Age0andUp","Abundance","PF15","PF15",NA
"248","PF15_A","Spring",2019,60,"PF15_A 2019 D",160,"2019-06-28",179,"D",1,NA,NA,"Bass",0,0,0,0,NA,NA,NA,NA,NA,NA,2,"PF15_A_2019_Spring",NA,"Spring 2",0,0.258888888888889,0.16824845395809,0.349529323819688,0,"All","Abundance","PF15","PF15",NA
"249","PF15_A","Spring",2019,57,NA,NA,NA,NA,NA,NA,NA,NA,"RBT",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2,"PF15_A_2019_Spring",NA,"Spring",0,0.2375,-0.0196885482157658,0.494688548215766,0,"Age0","Abundance","PF15","PF15",NA
"250","PF15_A","Spring",2020,62,NA,NA,NA,NA,NA,NA,NA,NA,"RBT",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2,"PF15_A_2020_Spring",NA,"Spring 2",0,0.258888888888889,0.16824845395809,0.349529323819688,0,"Age1andUp","Abundance","PF15","PF15",NA
"251","PF15_A","Spring",2020,62,NA,NA,NA,NA,NA,NA,NA,NA,"RBT",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2,"PF15_A_2020_Spring",NA,"Spring 2",0,0.226666666666667,0.143858116383498,0.309475216949835,0,"Age0andUp","Abundance","PF15","PF15",NA
"252","PF15_A","Spring",2020,59,NA,NA,NA,NA,NA,NA,NA,NA,"RBT",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2,"PF15_A_2020_Spring",NA,"Spring",0,0.2375,-0.0196885482157658,0.494688548215766,0,"Age0","Abundance","PF15","PF15",NA
"253","PF15_A","Spring",2020,62,NA,NA,NA,NA,NA,NA,NA,NA,"Bass",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2,"PF15_A_2020_Spring",NA,"Spring 2",0,0.258888888888889,0.16824845395809,0.349529323819688,NA,"All","Abundance","PF15","PF15",NA
"254","PF15_A","Spring",2022,64,"PF15_A 2022 I",160,"2022-07-01",182,"I",1,183.333333333333,NA,"RBT",3,0,3,0,NA,NA,NA,NA,NA,NA,2,"PF15_A_2022_Spring",0,"Spring 2",11.587982832618,0.258888888888889,0.16824845395809,0.349529323819688,0.0724248927038626,"Age1andUp","Abundance","PF15","PF15",NA
"255","PF15_A","Spring",2022,61,"PF15_A 2022 I",160,"2022-07-01",182,"I",1,78,NA,"RBT",0,0,1,0,NA,NA,NA,NA,NA,NA,2,"PF15_A_2022_Spring",0,"Spring",4.21052631578947,0.2375,-0.0196885482157658,0.494688548215766,0.0263157894736842,"Age0","Abundance","PF15","PF15",NA
"256","PF15_A","Spring",2022,64,"PF15_A 2022 I",160,"2022-07-01",182,"I",1,157,NA,"RBT",3,0,4,0,NA,NA,NA,NA,NA,NA,2,"PF15_A_2022_Spring",0,"Spring 2",17.6470588235294,0.226666666666667,0.143858116383498,0.309475216949835,0.110294117647059,"Age0andUp","Abundance","PF15","PF15",NA
"257","PF15_A","Spring",2022,64,"PF15_A 2022 I",160,"2022-07-01",182,"I",1,NA,NA,"Bass",0,0,0,0,NA,NA,NA,NA,NA,NA,2,"PF15_A_2022_Spring",NA,"Spring 2",0,0.258888888888889,0.16824845395809,0.349529323819688,0,"All","Abundance","PF15","PF15",NA
"258","PF15_A","Spring",2023,66,"PF15_A 2023 J",160,"2023-06-22",173,"J",1,160.416666666667,NA,"RBT",12,0,12,0,NA,NA,NA,NA,NA,NA,2,"PF15_A_2023_Spring",0,"Spring 2",46.3519313304721,0.258888888888889,0.16824845395809,0.349529323819688,0.289699570815451,"Age1andUp","Abundance","PF15","PF15",NA
"259","PF15_A","Spring",2023,66,"PF15_A 2023 J",160,"2023-06-22",173,"J",1,NA,NA,"Bass",0,0,0,0,NA,NA,NA,NA,NA,NA,2,"PF15_A_2023_Spring",NA,"Spring 2",0,0.258888888888889,0.16824845395809,0.349529323819688,0,"All","Abundance","PF15","PF15",NA
"260","PF15_A","Spring",2023,63,NA,NA,NA,NA,NA,NA,NA,NA,"RBT",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2,"PF15_A_2023_Spring",NA,"Spring",0,0.2375,-0.0196885482157658,0.494688548215766,0,"Age0","Abundance","PF15","PF15",NA
"261","PF15_A","Spring",2023,66,"PF15_A 2023 J",160,"2023-06-22",173,"J",1,160.416666666667,NA,"RBT",12,0,12,0,NA,NA,NA,NA,NA,NA,2,"PF15_A_2023_Spring",0,"Spring 2",52.9411764705882,0.226666666666667,0.143858116383498,0.309475216949835,0.330882352941176,"Age0andUp","Abundance","PF15","PF15",NA
"262","PF15_DSC_A","Fall",2021,67,NA,NA,NA,NA,NA,NA,NA,NA,"RBT",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2,"PF15_DSC_A_2021_Fall",NA,"Fall 2",0,0.427142857142857,0.262338811885062,0.591946902400652,0,"Age1andUp","Supplementary","PF15","PF15",NA
"263","PF15_DSC_A","Fall",2021,64,NA,NA,NA,NA,NA,NA,NA,NA,"RBT",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2,"PF15_DSC_A_2021_Fall",NA,"Fall",0,0.298333333333333,0.231709442546849,0.364957224119818,0,"Age0","Supplementary","PF15","PF15",NA
"264","PF15_DSC_A","Fall",2021,67,NA,NA,NA,NA,NA,NA,NA,NA,"Bass",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2,"PF15_DSC_A_2021_Fall",NA,"Fall 2",0,0.427142857142857,0.262338811885062,0.591946902400652,NA,"All","Supplementary","PF15","PF15",NA
"265","PF15_DSC_A","Fall",2021,67,NA,NA,NA,NA,NA,NA,NA,NA,"RBT",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2,"PF15_DSC_A_2021_Fall",NA,"Fall 2",0,0.387777777777778,0.286892354440334,0.488663201115222,0,"Age0andUp","Supplementary","PF15","PF15",NA
"266","PF15_DSC_A","Fall",2023,69,"PF15_DSC_A 2023 C",390,"2023-10-12",285,"C",1,189,NA,"RBT",1,0,1,0,NA,NA,NA,NA,NA,NA,2,"PF15_DSC_A_2023_Fall",0,"Fall 2",2.34113712374582,0.427142857142857,0.262338811885062,0.591946902400652,0.00600291570191236,"Age1andUp","Supplementary","PF15","PF15",NA
"267","PF15_DSC_A","Fall",2023,69,"PF15_DSC_A 2023 C",390,"2023-10-12",285,"C",1,124.666666666667,NA,"RBT",3,0,3,0,NA,NA,NA,NA,NA,NA,2,"PF15_DSC_A_2023_Fall",0,"Fall 2",7.73638968481375,0.387777777777778,0.286892354440334,0.488663201115222,0.0198368966277276,"Age0andUp","Supplementary","PF15","PF15",NA
"268","PF15_DSC_A","Fall",2023,66,"PF15_DSC_A 2023 C",390,"2023-10-12",285,"C",1,92.5,NA,"RBT",2,0,2,0,NA,NA,NA,NA,NA,NA,2,"PF15_DSC_A_2023_Fall",0,"Fall",6.70391061452515,0.298333333333333,0.231709442546849,0.364957224119818,0.0171895143962183,"Age0","Supplementary","PF15","PF15",NA
"269","PF15_DSC_A","Fall",2023,69,"PF15_DSC_A 2023 C",390,"2023-10-12",285,"C",1,NA,NA,"Bass",0,0,0,0,NA,NA,NA,NA,NA,NA,2,"PF15_DSC_A_2023_Fall",NA,"Fall 2",0,0.427142857142857,0.262338811885062,0.591946902400652,0,"All","Supplementary","PF15","PF15",NA
"270","PF15_DSC_A","Spring",2022,68,"PF15_DSC_A 2022 B",390,"2022-07-01",182,"B",1,175.875,NA,"RBT",8,0,8,0,NA,NA,NA,NA,NA,NA,2,"PF15_DSC_A_2022_Spring",0,"Spring 2",35.2941176470588,0.226666666666667,0.143858116383498,0.309475216949835,0.090497737556561,"Age0andUp","Supplementary","PF15","PF15",NA
"271","PF15_DSC_A","Spring",2022,65,"PF15_DSC_A 2022 B",390,"2022-07-01",182,"B",1,73.3333333333333,NA,"RBT",3,0,3,0,NA,NA,NA,NA,NA,NA,2,"PF15_DSC_A_2022_Spring",0,"Spring",12.6315789473684,0.2375,-0.0196885482157658,0.494688548215766,0.0323886639676113,"Age0","Supplementary","PF15","PF15",NA
"272","PF15_DSC_A","Spring",2022,68,"PF15_DSC_A 2022 B",390,"2022-07-01",182,"B",1,237.4,NA,"RBT",5,0,5,0,NA,NA,NA,NA,NA,NA,2,"PF15_DSC_A_2022_Spring",0,"Spring 2",19.31330472103,0.258888888888889,0.16824845395809,0.349529323819688,0.0495212941564873,"Age1andUp","Supplementary","PF15","PF15",NA
"273","PF15_DSC_A","Spring",2022,68,"PF15_DSC_A 2022 B",390,"2022-07-01",182,"B",1,NA,NA,"Bass",0,0,0,0,NA,NA,NA,NA,NA,NA,2,"PF15_DSC_A_2022_Spring",NA,"Spring 2",0,0.258888888888889,0.16824845395809,0.349529323819688,0,"All","Supplementary","PF15","PF15",NA
"274","PF15_OP","Spring",2022,67,NA,NA,NA,NA,NA,NA,NA,NA,"RBT",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2,"PF15_OP_2022_Spring",NA,"Spring",0,0.2375,-0.0196885482157658,0.494688548215766,0,"Age0","Supplementary","PF15","PF15",NA
"275","PF15_OP","Spring",2022,70,NA,NA,NA,NA,NA,NA,NA,NA,"Bass",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2,"PF15_OP_2022_Spring",NA,"Spring 2",0,0.258888888888889,0.16824845395809,0.349529323819688,NA,"All","Supplementary","PF15","PF15",NA
"276","PF15_OP","Spring",2022,70,NA,NA,NA,NA,NA,NA,NA,NA,"RBT",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2,"PF15_OP_2022_Spring",NA,"Spring 2",0,0.226666666666667,0.143858116383498,0.309475216949835,0,"Age0andUp","Supplementary","PF15","PF15",NA
"277","PF15_OP","Spring",2022,70,NA,NA,NA,NA,NA,NA,NA,NA,"RBT",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2,"PF15_OP_2022_Spring",NA,"Spring 2",0,0.258888888888889,0.16824845395809,0.349529323819688,0,"Age1andUp","Supplementary","PF15","PF15",NA
"278","PF15_USC_A","Fall",2018,71,"PF15_USC_A 2018 A",550,"2018-11-01",305,"A",1,102.818181818182,NA,"RBT",11,0,11,0,NA,NA,NA,NA,NA,NA,2,"PF15_USC_A_2018_Fall",0,"Fall 2",28.3667621776504,0.387777777777778,0.286892354440334,0.488663201115222,0.0515759312320917,"Age0andUp","Supplementary","PF15","PF15",NA
"279","PF15_USC_A","Fall",2018,71,"PF15_USC_A 2018 A",550,"2018-11-01",305,"A",1,NA,NA,"Bass",0,0,0,0,NA,NA,NA,NA,NA,NA,2,"PF15_USC_A_2018_Fall",NA,"Fall 2",0,0.427142857142857,0.262338811885062,0.591946902400652,0,"All","Supplementary","PF15","PF15",NA
"280","PF15_USC_A","Fall",2018,68,"PF15_USC_A 2018 A",550,"2018-10-31",304,"A",1,94,NA,"RBT",3,0,3,0,NA,NA,NA,NA,NA,NA,2,"PF15_USC_A_2018_Fall",0,"Fall",10.0558659217877,0.298333333333333,0.231709442546849,0.364957224119818,0.0182833925850686,"Age0","Supplementary","PF15","PF15",NA
"281","PF15_USC_A","Fall",2018,71,"PF15_USC_A 2018 A",550,"2018-11-01",305,"A",1,106.125,NA,"RBT",8,0,8,0,NA,NA,NA,NA,NA,NA,2,"PF15_USC_A_2018_Fall",0,"Fall 2",18.7290969899666,0.427142857142857,0.262338811885062,0.591946902400652,0.034052903618121,"Age1andUp","Supplementary","PF15","PF15",NA
"282","PF15_USC_A","Fall",2023,75,"PF15_USC_A 2023 F",550,"2023-10-12",285,"F",1,185,NA,"RBT",2,0,2,0,NA,NA,NA,NA,NA,NA,2,"PF15_USC_A_2023_Fall",0,"Fall 2",4.68227424749164,0.427142857142857,0.262338811885062,0.591946902400652,0.00851322590453026,"Age1andUp","Supplementary","PF15","PF15",NA
"283","PF15_USC_A","Fall",2023,72,NA,NA,NA,NA,NA,NA,NA,NA,"RBT",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2,"PF15_USC_A_2023_Fall",NA,"Fall",0,0.298333333333333,0.231709442546849,0.364957224119818,0,"Age0","Supplementary","PF15","PF15",NA
"284","PF15_USC_A","Fall",2023,75,"PF15_USC_A 2023 F",550,"2023-10-12",285,"F",1,NA,NA,"Bass",0,0,0,0,NA,NA,NA,NA,NA,NA,2,"PF15_USC_A_2023_Fall",NA,"Fall 2",0,0.427142857142857,0.262338811885062,0.591946902400652,0,"All","Supplementary","PF15","PF15",NA
"285","PF15_USC_A","Fall",2023,75,"PF15_USC_A 2023 F",550,"2023-10-12",285,"F",1,185,NA,"RBT",2,0,2,0,NA,NA,NA,NA,NA,NA,2,"PF15_USC_A_2023_Fall",0,"Fall 2",5.15759312320917,0.387777777777778,0.286892354440334,0.488663201115222,0.00937744204219848,"Age0andUp","Supplementary","PF15","PF15",NA
"286","PF15_USC_A","Spring",2019,69,NA,NA,NA,NA,NA,NA,NA,NA,"RBT",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2,"PF15_USC_A_2019_Spring",NA,"Spring",0,0.2375,-0.0196885482157658,0.494688548215766,0,"Age0","Supplementary","PF15","PF15",NA
"287","PF15_USC_A","Spring",2019,72,"PF15_USC_A 2019 B",550,"2019-06-28",179,"B",1,188.25,NA,"RBT",4,0,4,0,NA,NA,NA,NA,NA,NA,2,"PF15_USC_A_2019_Spring",0,"Spring 2",17.6470588235294,0.226666666666667,0.143858116383498,0.309475216949835,0.0320855614973262,"Age0andUp","Supplementary","PF15","PF15",NA
"288","PF15_USC_A","Spring",2019,72,"PF15_USC_A 2019 B",550,"2019-06-28",179,"B",1,188.25,NA,"RBT",4,0,4,0,NA,NA,NA,NA,NA,NA,2,"PF15_USC_A_2019_Spring",0,"Spring 2",15.450643776824,0.258888888888889,0.16824845395809,0.349529323819688,0.0280920795942255,"Age1andUp","Supplementary","PF15","PF15",NA
"289","PF15_USC_A","Spring",2019,72,"PF15_USC_A 2019 B",550,"2019-06-28",179,"B",1,NA,NA,"Bass",0,0,0,0,NA,NA,NA,NA,NA,NA,2,"PF15_USC_A_2019_Spring",NA,"Spring 2",0,0.258888888888889,0.16824845395809,0.349529323819688,0,"All","Supplementary","PF15","PF15",NA
"290","PF15_USC_A","Spring",2020,73,"PF15_USC_A 2020 C",550,"2020-06-25",177,"C",1,249.5,NA,"RBT",2,0,2,0,NA,NA,NA,NA,NA,NA,2,"PF15_USC_A_2020_Spring",0,"Spring 2",7.72532188841201,0.258888888888889,0.16824845395809,0.349529323819688,0.0140460397971128,"Age1andUp","Supplementary","PF15","PF15",NA
"291","PF15_USC_A","Spring",2020,73,"PF15_USC_A 2020 C",550,"2020-06-25",177,"C",1,249.5,NA,"RBT",2,0,2,0,NA,NA,NA,NA,NA,NA,2,"PF15_USC_A_2020_Spring",0,"Spring 2",8.82352941176469,0.226666666666667,0.143858116383498,0.309475216949835,0.0160427807486631,"Age0andUp","Supplementary","PF15","PF15",NA
"292","PF15_USC_A","Spring",2020,73,"PF15_USC_A 2020 C",550,"2020-06-25",177,"C",1,NA,NA,"Bass",0,0,0,0,NA,NA,NA,NA,NA,NA,2,"PF15_USC_A_2020_Spring",NA,"Spring 2",0,0.258888888888889,0.16824845395809,0.349529323819688,0,"All","Supplementary","PF15","PF15",NA
"293","PF15_USC_A","Spring",2020,70,NA,NA,NA,NA,NA,NA,NA,NA,"RBT",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2,"PF15_USC_A_2020_Spring",NA,"Spring",0,0.2375,-0.0196885482157658,0.494688548215766,0,"Age0","Supplementary","PF15","PF15",NA
"294","PF15_USC_A","Spring",2022,74,"PF15_USC_A 2022 D",550,"2022-07-01",182,"D",1,183.833333333333,NA,"RBT",6,0,6,0,NA,NA,NA,NA,NA,NA,2,"PF15_USC_A_2022_Spring",0,"Spring 2",23.175965665236,0.258888888888889,0.16824845395809,0.349529323819688,0.0421381193913383,"Age1andUp","Supplementary","PF15","PF15",NA
"295","PF15_USC_A","Spring",2022,71,"PF15_USC_A 2022 D",550,"2022-07-01",182,"D",1,69.6,NA,"RBT",4,0,5,0,NA,NA,NA,NA,NA,NA,2,"PF15_USC_A_2022_Spring",0,"Spring",21.0526315789474,0.2375,-0.0196885482157658,0.494688548215766,0.0382775119617225,"Age0","Supplementary","PF15","PF15",NA
"296","PF15_USC_A","Spring",2022,74,"PF15_USC_A 2022 D",550,"2022-07-01",182,"D",1,NA,NA,"Bass",0,0,0,0,NA,NA,NA,NA,NA,NA,2,"PF15_USC_A_2022_Spring",NA,"Spring 2",0,0.258888888888889,0.16824845395809,0.349529323819688,0,"All","Supplementary","PF15","PF15",NA
"297","PF15_USC_A","Spring",2022,74,"PF15_USC_A 2022 D",550,"2022-07-01",182,"D",1,131.909090909091,NA,"RBT",10,0,11,0,NA,NA,NA,NA,NA,NA,2,"PF15_USC_A_2022_Spring",0,"Spring 2",48.5294117647058,0.226666666666667,0.143858116383498,0.309475216949835,0.0882352941176469,"Age0andUp","Supplementary","PF15","PF15",NA
"298","PF15_USC_A","Spring",2023,76,"PF15_USC_A 2023 E",550,"2023-06-22",173,"E",1,151.142857142857,NA,"RBT",21,0,21,0,NA,NA,NA,NA,NA,NA,2,"PF15_USC_A_2023_Spring",0,"Spring 2",92.6470588235293,0.226666666666667,0.143858116383498,0.309475216949835,0.168449197860962,"Age0andUp","Supplementary","PF15","PF15",NA
"299","PF15_USC_A","Spring",2023,76,"PF15_USC_A 2023 E",550,"2023-06-22",173,"E",1,151.142857142857,NA,"RBT",21,0,21,0,NA,NA,NA,NA,NA,NA,2,"PF15_USC_A_2023_Spring",0,"Spring 2",81.1158798283261,0.258888888888889,0.16824845395809,0.349529323819688,0.147483417869684,"Age1andUp","Supplementary","PF15","PF15",NA
"300","PF15_USC_A","Spring",2023,73,NA,NA,NA,NA,NA,NA,NA,NA,"RBT",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2,"PF15_USC_A_2023_Spring",NA,"Spring",0,0.2375,-0.0196885482157658,0.494688548215766,0,"Age0","Supplementary","PF15","PF15",NA
"301","PF15_USC_A","Spring",2023,76,"PF15_USC_A 2023 E",550,"2023-06-22",173,"E",1,NA,NA,"Bass",0,0,0,0,NA,NA,NA,NA,NA,NA,2,"PF15_USC_A_2023_Spring",NA,"Spring 2",0,0.258888888888889,0.16824845395809,0.349529323819688,0,"All","Supplementary","PF15","PF15",NA
"302","PF16_A","Spring",2017,77,"PF16_A 2017 A",207,"2017-06-22",173,"A",1,168,NA,"RBT",7,0,7,0,NA,NA,NA,NA,NA,NA,2,"PF16_A_2017_Spring",0,"Spring 2",27.038626609442,0.258888888888889,0.16824845395809,0.349529323819688,0.130621384586677,"Age1andUp","Abundance","PF16","PF16",NA
"303","PF16_A","Spring",2017,77,"PF16_A 2017 A",207,"2017-06-22",173,"A",1,NA,NA,"Bass",0,0,0,0,NA,NA,NA,NA,NA,NA,2,"PF16_A_2017_Spring",NA,"Spring 2",0,0.258888888888889,0.16824845395809,0.349529323819688,0,"All","Abundance","PF16","PF16",NA
"304","PF16_A","Spring",2017,74,"PF16_A 2017 A",207,"2017-06-22",173,"A",1,72.5,NA,"RBT",8,0,8,0,NA,NA,NA,NA,NA,NA,2,"PF16_A_2017_Spring",0,"Spring",33.6842105263158,0.2375,-0.0196885482157658,0.494688548215766,0.162725654716501,"Age0","Abundance","PF16","PF16",NA
"305","PF16_A","Spring",2017,77,"PF16_A 2017 A",207,"2017-06-22",173,"A",1,117.066666666667,NA,"RBT",15,0,15,0,NA,NA,NA,NA,NA,NA,2,"PF16_A_2017_Spring",0,"Spring 2",66.1764705882352,0.226666666666667,0.143858116383498,0.309475216949835,0.319693094629156,"Age0andUp","Abundance","PF16","PF16",NA
"306","PF16_B","Fall",2017,78,"PF16_B 2017 A",160,"2017-10-18",291,"A",1,103.708333333333,NA,"RBT",72,0,72,0,NA,NA,NA,NA,NA,NA,2,"PF16_B_2017_Fall",0,"Fall 2",185.67335243553,0.387777777777778,0.286892354440334,0.488663201115222,1.16045845272206,"Age0andUp","Abundance","PF16","PF16",NA
"307","PF16_B","Fall",2017,75,"PF16_B 2017 A",160,"2017-10-18",291,"A",1,90.0588235294118,NA,"RBT",34,0,34,0,NA,NA,NA,NA,NA,NA,2,"PF16_B_2017_Fall",0,"Fall",113.966480446928,0.298333333333333,0.231709442546849,0.364957224119818,0.712290502793297,"Age0","Abundance","PF16","PF16",NA
"308","PF16_B","Fall",2017,78,"PF16_B 2017 A",160,"2017-10-18",291,"A",1,115.921052631579,NA,"RBT",38,0,38,0,NA,NA,NA,NA,NA,NA,2,"PF16_B_2017_Fall",0,"Fall 2",88.9632107023412,0.427142857142857,0.262338811885062,0.591946902400652,0.556020066889632,"Age1andUp","Abundance","PF16","PF16",NA
"309","PF16_B","Fall",2017,78,"PF16_B 2017 A",160,"2017-10-18",291,"A",1,NA,NA,"Bass",0,0,0,0,NA,NA,NA,NA,NA,NA,2,"PF16_B_2017_Fall",NA,"Fall 2",0,0.427142857142857,0.262338811885062,0.591946902400652,0,"All","Abundance","PF16","PF16",NA
"310","PF16_C","Fall",2019,79,"PF16_C 2019 B",245,"2019-10-17",290,"B",1,149.375,NA,"RBT",8,0,8,0,NA,NA,NA,NA,NA,NA,2,"PF16_C_2019_Fall",0,"Fall 2",20.6303724928367,0.387777777777778,0.286892354440334,0.488663201115222,0.0842056020115782,"Age0andUp","Abundance","PF16","PF16",NA
"311","PF16_C","Fall",2019,79,"PF16_C 2019 B",245,"2019-10-17",290,"B",1,159.666666666667,NA,"RBT",6,0,6,0,NA,NA,NA,NA,NA,NA,2,"PF16_C_2019_Fall",0,"Fall 2",14.0468227424749,0.427142857142857,0.262338811885062,0.591946902400652,0.0573339703774487,"Age1andUp","Abundance","PF16","PF16",NA
"312","PF16_C","Fall",2019,79,"PF16_C 2019 B",245,"2019-10-17",290,"B",1,NA,NA,"Bass",0,0,0,0,NA,NA,NA,NA,NA,NA,2,"PF16_C_2019_Fall",NA,"Fall 2",0,0.427142857142857,0.262338811885062,0.591946902400652,0,"All","Abundance","PF16","PF16",NA
"313","PF16_C","Fall",2019,76,"PF16_C 2019 B",245,"2019-10-17",290,"B",1,118.5,NA,"RBT",2,0,2,0,NA,NA,NA,NA,NA,NA,2,"PF16_C_2019_Fall",0,"Fall",6.70391061452515,0.298333333333333,0.231709442546849,0.364957224119818,0.0273629004674496,"Age0","Abundance","PF16","PF16",NA
"314","PF16_C","Fall",2021,78,"PF16_C 2021 C",245,"2021-10-15",288,"C",2,86.78125,61,"RBT",17,8,17,15,0.47,36.17,31,4.73286382647969,40,22,2,"PF16_C_2021_Fall",0.882352941176471,"Fall",56.9832402234638,0.298333333333333,0.231709442546849,0.364957224119818,0.232584653973321,"Age0","Abundance","PF16","PF16",NA
"315","PF16_C","Fall",2021,81,"PF16_C 2021 C",245,"2021-10-15",288,"C",2,99.4,87,"RBT",3,2,3,7,0.67,4.48,10,2.10818510677892,14,6,2,"PF16_C_2021_Fall",2.33333333333333,"Fall 2",7.02341137123746,0.427142857142857,0.262338811885062,0.591946902400652,0.0286669851887243,"Age1andUp","Abundance","PF16","PF16",NA
"316","PF16_C","Fall",2021,81,"PF16_C 2021 C",245,"2021-10-15",288,"C",2,89.7857142857143,61,"RBT",20,10,20,22,0.5,40,43,6.31801831050693,55,31,2,"PF16_C_2021_Fall",1.1,"Fall 2",51.5759312320917,0.387777777777778,0.286892354440334,0.488663201115222,0.210514005028946,"Age0andUp","Abundance","PF16","PF16",NA
"317","PF16_C","Fall",2021,81,"PF16_C 2021 C",245,"2021-10-15",288,"C",2,NA,NA,"Bass",0,0,0,0,NA,NA,NA,NA,NA,NA,2,"PF16_C_2021_Fall",NA,"Fall 2",0,0.427142857142857,0.262338811885062,0.591946902400652,0,"All","Abundance","PF16","PF16",NA
"318","PF16_C","Fall",2023,82,"PF16_C 2023 E",245,"2023-10-13",286,"E",2,163.632352941176,81,"RBT",30,21,30,38,0.7,42.86,54,4.07635751886796,62,46,2,"PF16_C_2023_Fall",1.26666666666667,"Fall 2",77.3638968481375,0.387777777777778,0.286892354440334,0.488663201115222,0.315771007543418,"Age0andUp","Abundance","PF16","PF16",NA
"319","PF16_C","Fall",2023,82,"PF16_C 2023 E",245,"2023-10-13",286,"E",2,172.426229508197,119,"RBT",27,21,27,34,0.78,34.62,44,2.6204371050707,49,39,2,"PF16_C_2023_Fall",1.25925925925926,"Fall 2",63.2107023411371,0.427142857142857,0.262338811885062,0.591946902400652,0.258002866698519,"Age1andUp","Abundance","PF16","PF16",NA
"320","PF16_C","Fall",2023,79,"PF16_C 2023 E",245,"2023-10-12",285,"E",2,87,NA,"RBT",3,0,3,4,NA,NA,NA,NA,NA,NA,2,"PF16_C_2023_Fall",1.33333333333333,"Fall",10.0558659217877,0.298333333333333,0.231709442546849,0.364957224119818,0.0410443507011744,"Age0","Abundance","PF16","PF16",NA
"321","PF16_C","Fall",2023,82,"PF16_C 2023 E",245,"2023-10-13",286,"E",2,NA,NA,"Bass",0,0,0,0,NA,NA,NA,NA,NA,NA,2,"PF16_C_2023_Fall",NA,"Fall 2",0,0.427142857142857,0.262338811885062,0.591946902400652,0,"All","Abundance","PF16","PF16",NA
"322","PF16_C","Spring",2019,80,"PF16_C 2019 A",245,"2019-06-28",179,"A",1,178.8,NA,"RBT",5,0,5,0,NA,NA,NA,NA,NA,NA,2,"PF16_C_2019_Spring",0,"Spring 2",22.0588235294117,0.226666666666667,0.143858116383498,0.309475216949835,0.0900360144057622,"Age0andUp","Abundance","PF16","PF16",NA
"323","PF16_C","Spring",2019,77,NA,NA,NA,NA,NA,NA,NA,NA,"RBT",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2,"PF16_C_2019_Spring",NA,"Spring",0,0.2375,-0.0196885482157658,0.494688548215766,0,"Age0","Abundance","PF16","PF16",NA
"324","PF16_C","Spring",2019,80,"PF16_C 2019 A",245,"2019-06-28",179,"A",1,178.8,NA,"RBT",5,0,5,0,NA,NA,NA,NA,NA,NA,2,"PF16_C_2019_Spring",0,"Spring 2",19.31330472103,0.258888888888889,0.16824845395809,0.349529323819688,0.0788298151878777,"Age1andUp","Abundance","PF16","PF16",NA
