"","X.1","UniqueId","Age_Key","X","Year","PrimaryProject","ScaleCard","SiteID","Season","Section","SiteCodeB","ScaleGroup","SitePass","PairedEvents","Date","Session","JD","Count","Species","Length","Weight","TagCode","Recap","Mark","EventType","PITTag","Cond1","Cond2","Cond3","Cond4","Stream","SurveyLength","SurveyType","SiteCodeD","CompleteAge","Section2","Time"
"3243",5883,5883,1,6403,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",2,"G",2020-10-15,"OJD-2020-289-30M",289,1,"RbT",185,61.5,NA,1,0,"Recapture","3DD.003DA24E9F","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",1,"Control_Per2","Impact"
"3244",5884,5884,0,6091,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",2,"G",2020-10-15,"OJD-2020-289-30M",289,1,"RbT",53,1.5,NA,0,0,"Tally","..........","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",0,"Control_Per2","Impact"
"3245",5885,5885,1,6404,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",2,"G",2020-10-15,"OJD-2020-289-30M",289,1,"RbT",180,57.7,NA,1,0,"Recapture","3DD.003DA25220","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",1,"Control_Per2","Impact"
"3246",5886,5886,0,6405,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",1,"G",2020-10-14,"OJD-2020-288-30M",288,1,"RbT",79,5.5,NA,NA,1,"Mark","3DD.003DA24FB3","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",0,"Control_Per2","Impact"
"3247",5887,5887,1,6406,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",1,"G",2020-10-14,"OJD-2020-288-30M",288,1,"RbT",77,5.4,NA,NA,1,"Mark","3DD.003DA24EC3","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",1,"Control_Per2","Impact"
"3248",5888,5888,0,6407,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",2,"G",2020-10-15,"OJD-2020-289-30M",289,1,"RbT",63,3,NA,0,0,"Tally","..........","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",0,"Control_Per2","Impact"
"3249",5889,5889,0,6092,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",1,"G",2020-10-14,"OJD-2020-288-30M",288,1,"RbT",69,3.7,NA,NA,1,"Mark","3DD.003DA24E80","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",0,"Control_Per2","Impact"
"3250",5890,5890,1,6408,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",2,"G",2020-10-15,"OJD-2020-289-30M",289,1,"RbT",188,62.3,NA,1,0,"Recapture","3DD.003DA25249","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",1,"Control_Per2","Impact"
"3251",5891,5891,1,6093,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",2,"G",2020-10-15,"OJD-2020-289-30M",289,1,"RbT",170,42.9,NA,0,0,"Mark","3DD.003DA25480","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",1,"Control_Per2","Impact"
"3252",5892,5892,0,6094,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",2,"G",2020-10-15,"OJD-2020-289-30M",289,1,"RbT",95,9.5,NA,0,0,"Mark","3DD.003DA254AB","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",0,"Control_Per2","Impact"
"3253",5893,5893,0,6095,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",1,"G",2020-10-14,"OJD-2020-288-30M",288,1,"RbT",83,6,NA,NA,1,"Mark","3DD.003DA24ECD","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",0,"Control_Per2","Impact"
"3254",5894,5894,0,6409,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",2,"G",2020-10-15,"OJD-2020-289-30M",289,1,"RbT",70,3.9,NA,0,0,"Mark","3DD.003DA2548A","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",0,"Control_Per2","Impact"
"3255",5895,5895,1,6410,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",2,"G",2020-10-15,"OJD-2020-289-30M",289,1,"RbT",183,55.9,NA,1,0,"Recapture","3DD.003DA24E90","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",1,"Control_Per2","Impact"
"3256",5896,5896,1,6411,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",1,"G",2020-10-14,"OJD-2020-288-30M",288,1,"RbT",162,39.5,NA,NA,1,"Mark","3DD.003DA24E7D","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",1,"Control_Per2","Impact"
"3257",5897,5897,1,6096,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",1,"G",2020-10-14,"OJD-2020-288-30M",288,1,"RbT",178,44.8,NA,NA,1,"Mark","3DD.003DA24E94","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",1,"Control_Per2","Impact"
"3258",5898,5898,0,6412,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",2,"G",2020-10-15,"OJD-2020-289-30M",289,1,"RbT",96,9.9,NA,1,0,"Recapture","3DD.003DA254C3","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",0,"Control_Per2","Impact"
"3259",5899,5899,0,6097,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",1,"G",2020-10-14,"OJD-2020-288-30M",288,1,"RbT",62,2.8,NA,NA,1,"Tally","..........","CU","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",0,"Control_Per2","Impact"
"3260",5900,5900,0,6413,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",2,"G",2020-10-15,"OJD-2020-289-30M",289,1,"RbT",62,2.5,NA,0,0,"Tally","..........","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",0,"Control_Per2","Impact"
"3261",5901,5901,1,6414,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",1,"G",2020-10-14,"OJD-2020-288-30M",288,1,"RbT",160,39.1,NA,NA,1,"Recapture","3DD.003DA25203","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",1,"Control_Per2","Impact"
"3262",5902,5902,0,6176,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",2,"G",2020-10-15,"OJD-2020-289-30M",289,1,"RbT",73,4,NA,0,0,"Mark","3DD.003DA2549A","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",0,"Control_Per2","Impact"
"3263",5903,5903,1,6415,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",1,"G",2020-10-14,"OJD-2020-288-30M",288,1,"RbT",158,35.8,NA,NA,1,"Mark","3DD.003DA254B0","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",1,"Control_Per2","Impact"
"3264",5904,5904,0,6098,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",1,"G",2020-10-14,"OJD-2020-288-30M",288,1,"RbT",71,4,NA,NA,1,"Mark","3DD.003DA254B2","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",0,"Control_Per2","Impact"
"3265",5905,5905,0,6416,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",2,"G",2020-10-15,"OJD-2020-289-30M",289,1,"RbT",70,3.8,NA,0,0,"Mark","3DD.003DA2546F","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",0,"Control_Per2","Impact"
"3266",5906,5906,2,6417,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",2,"G",2020-10-15,"OJD-2020-289-30M",289,1,"RbT",188,55.6,NA,1,0,"Recapture","3DD.003DA24FA0","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",2,"Control_Per2","Impact"
"3267",5907,5907,1,6418,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",2,"G",2020-10-15,"OJD-2020-289-30M",289,1,"RbT",164,35.3,NA,1,0,"Recapture","3DD.003DA24FE7","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",1,"Control_Per2","Impact"
"3268",5908,5908,1,6099,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",2,"G",2020-10-15,"OJD-2020-289-30M",289,1,"RbT",156,34.4,NA,0,0,"Mark","3DD.003DA25496","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",1,"Control_Per2","Impact"
"3269",5909,5909,1,7040,2020,"Thirtymile Creek_GSWCD","2020-0519","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",1,"G",2020-10-14,"OJD-2020-288-30M",288,1,"RbT",145,28.9,NA,NA,1,"Mark","3DD.003DA24E8A","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",1,"Control_Per2","Impact"
"3270",5910,5910,1,6419,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",1,"G",2020-10-14,"OJD-2020-288-30M",288,1,"RbT",167,35.5,NA,NA,1,"Mark","3DD.003DA24FE7","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",1,"Control_Per2","Impact"
"3271",5911,5911,1,6420,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",2,"G",2020-10-15,"OJD-2020-289-30M",289,1,"RbT",150,29.5,NA,0,0,"Recapture","3DD.003DA25206","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",1,"Control_Per2","Impact"
"3272",5912,5912,1,6421,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",1,"G",2020-10-14,"OJD-2020-288-30M",288,1,"RbT",187,55.8,NA,NA,1,"Recapture","3DD.003DA25221","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",1,"Control_Per2","Impact"
"3273",5913,5913,0,6422,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",2,"G",2020-10-15,"OJD-2020-289-30M",289,1,"RbT",58,2.1,NA,0,0,"Tally","..........","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",0,"Control_Per2","Impact"
"3274",5914,5914,1,6100,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",2,"G",2020-10-15,"OJD-2020-289-30M",289,1,"RbT",78,5,NA,0,0,"Mark","3DD.003DA25468","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",1,"Control_Per2","Impact"
"3275",5915,5915,0,6101,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",2,"G",2020-10-15,"OJD-2020-289-30M",289,1,"RbT",53,1.4,NA,0,0,"Tally","..........","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",0,"Control_Per2","Impact"
"3276",5916,5916,0,6423,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",1,"G",2020-10-14,"OJD-2020-288-30M",288,1,"RbT",61,2.9,NA,NA,1,"Tally","..........","CU","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",0,"Control_Per2","Impact"
"3277",5917,5917,0,6424,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",1,"G",2020-10-14,"OJD-2020-288-30M",288,1,"RbT",75,4.8,NA,NA,1,"Mark","3DD.003DA24FE6","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",0,"Control_Per2","Impact"
"3278",5918,5918,0,6102,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",2,"G",2020-10-15,"OJD-2020-289-30M",289,1,"RbT",70,4.6,NA,1,0,"Recapture","3DD.003DA24E85","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",0,"Control_Per2","Impact"
"3279",5919,5919,1,6103,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",1,"G",2020-10-14,"OJD-2020-288-30M",288,1,"RbT",93,8.8,NA,NA,1,"Mark","3DD.003DA24EC7","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",1,"Control_Per2","Impact"
"3280",5920,5920,0,6104,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",2,"G",2020-10-15,"OJD-2020-289-30M",289,1,"RbT",79,5.3,NA,0,0,"Mark","3DD.003DA25465","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",0,"Control_Per2","Impact"
"3281",5921,5921,1,6425,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",2,"G",2020-10-15,"OJD-2020-289-30M",289,1,"RbT",178,59,NA,1,0,"Recapture","3DD.003DA24F9F","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",1,"Control_Per2","Impact"
"3282",5922,5922,0,6177,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",1,"G",2020-10-14,"OJD-2020-288-30M",288,1,"RbT",77,5.1,NA,NA,1,"Mark","3DD.003DA24E70","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",0,"Control_Per2","Impact"
"3283",5923,5923,1,6105,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",1,"G",2020-10-14,"OJD-2020-288-30M",288,1,"RbT",145,27.2,NA,NA,1,"Mark","3DD.003DA24E81","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",1,"Control_Per2","Impact"
"3284",5924,5924,0,6106,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",2,"G",2020-10-15,"OJD-2020-289-30M",289,1,"RbT",89,7.5,NA,0,0,"Mark","3DD.003DA2548D","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",0,"Control_Per2","Impact"
"3285",5925,5925,1,6107,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",1,"G",2020-10-14,"OJD-2020-288-30M",288,1,"RbT",82,5.5,NA,NA,1,"Mark","3DD.003DA254E1","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",1,"Control_Per2","Impact"
"3286",5926,5926,2,6108,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",1,"G",2020-10-14,"OJD-2020-288-30M",288,1,"RbT",196,64.8,NA,NA,1,"Mark","3DD.003DA24F9A","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",2,"Control_Per2","Impact"
"3287",5927,5927,1,6109,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",2,"G",2020-10-15,"OJD-2020-289-30M",289,1,"RbT",178,45.6,NA,1,0,"Recapture","3DD.003DA24E94","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",1,"Control_Per2","Impact"
"3288",5928,5928,0,6178,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",2,"G",2020-10-15,"OJD-2020-289-30M",289,1,"RbT",71,3.8,NA,0,0,"Mark","3DD.003DA254A4","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",0,"Control_Per2","Impact"
"3289",5929,5929,1,6110,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",2,"G",2020-10-15,"OJD-2020-289-30M",289,1,"RbT",238,119.1,NA,1,0,"Recapture","3D6.1D5958A0A4","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",1,"Control_Per2","Impact"
"3290",5930,5930,0,6426,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",2,"G",2020-10-15,"OJD-2020-289-30M",289,1,"RbT",70,3.9,NA,0,0,"Mark","3DD.003DA2548B","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",0,"Control_Per2","Impact"
"3291",5931,5931,1,6111,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",2,"G",2020-10-15,"OJD-2020-289-30M",289,1,"RbT",164,43.6,NA,0,0,"Mark","3DD.003DA2546C","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",1,"Control_Per2","Impact"
"3292",5932,5932,1,6112,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",1,"G",2020-10-14,"OJD-2020-288-30M",288,1,"RbT",204,69.6,NA,NA,1,"Mark","3DD.003DA24EBB","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",1,"Control_Per2","Impact"
"3293",5933,5933,1,6113,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",2,"G",2020-10-15,"OJD-2020-289-30M",289,1,"RbT",174,42.2,NA,1,0,"Recapture","3DD.003DA24E83","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",1,"Control_Per2","Impact"
"3294",5934,5934,0,6427,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",2,"G",2020-10-15,"OJD-2020-289-30M",289,1,"RbT",86,7.3,NA,0,0,"Mark","3DD.003DA25478","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",0,"Control_Per2","Impact"
"3295",5935,5935,0,6428,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",2,"G",2020-10-15,"OJD-2020-289-30M",289,1,"RbT",64,2.9,NA,0,0,"Tally","..........","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",0,"Control_Per2","Impact"
"3296",5936,5936,1,6114,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",2,"G",2020-10-15,"OJD-2020-289-30M",289,1,"RbT",166,47.4,NA,1,0,"Recapture","3DD.003DA24EC4","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",1,"Control_Per2","Impact"
"3297",5937,5937,1,6429,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",1,"G",2020-10-14,"OJD-2020-288-30M",288,1,"RbT",245,141.3,NA,NA,1,"Mark","3DD.003DA24E88","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",1,"Control_Per2","Impact"
"3298",5938,5938,0,6430,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",2,"G",2020-10-15,"OJD-2020-289-30M",289,1,"RbT",70,3.8,NA,0,0,"Mark","3DD.003DA25460","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",0,"Control_Per2","Impact"
"3299",5939,5939,0,6431,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",1,"G",2020-10-14,"OJD-2020-288-30M",288,1,"RbT",84,5.6,NA,NA,1,"Mark","3DD.003DA24E6D","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",0,"Control_Per2","Impact"
"3300",5940,5940,0,6432,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",1,"G",2020-10-14,"OJD-2020-288-30M",288,1,"RbT",66,3,NA,NA,1,"Mark","3DD.003DA24FE9","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",0,"Control_Per2","Impact"
"3301",5941,5941,1,6433,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",1,"G",2020-10-14,"OJD-2020-288-30M",288,1,"RbT",208,101.2,NA,NA,1,"Mark","3DD.003DA24FCD","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",1,"Control_Per2","Impact"
"3302",5942,5942,0,6115,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",1,"G",2020-10-14,"OJD-2020-288-30M",288,1,"RbT",67,3.2,NA,NA,1,"Mark","3DD.003DA24FAE","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",0,"Control_Per2","Impact"
"3303",5943,5943,1,6434,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",1,"G",2020-10-14,"OJD-2020-288-30M",288,1,"RbT",183,52.1,NA,NA,1,"Mark","3DD.003DA24E7A","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",1,"Control_Per2","Impact"
"3304",5944,5944,1,6435,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",1,"G",2020-10-14,"OJD-2020-288-30M",288,1,"RbT",156,36.8,NA,NA,1,"Mark","3DD.003DA24EA2","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",1,"Control_Per2","Impact"
"3305",5945,5945,0,6116,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",1,"G",2020-10-14,"OJD-2020-288-30M",288,1,"RbT",68,4.3,NA,NA,1,"Mark","3DD.003DA24FDA","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",0,"Control_Per2","Impact"
"3306",5946,5946,1,6436,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",2,"G",2020-10-15,"OJD-2020-289-30M",289,1,"RbT",171,44.7,NA,1,0,"Recapture","3DD.003D3115A3","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",1,"Control_Per2","Impact"
"3307",5947,5947,0,6437,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",2,"G",2020-10-15,"OJD-2020-289-30M",289,1,"RbT",66,3.5,NA,0,0,"Mark","3DD.003DA25497","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",0,"Control_Per2","Impact"
"3308",5948,5948,1,6117,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",1,"G",2020-10-14,"OJD-2020-288-30M",288,1,"RbT",184,60.5,NA,NA,1,"Mark","3DD.003DA24F9B","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",1,"Control_Per2","Impact"
"3309",5949,5949,1,6438,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",2,"G",2020-10-15,"OJD-2020-289-30M",289,1,"RbT",154,31.8,NA,1,0,"Recapture","3DD.003D3115D7","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",1,"Control_Per2","Impact"
"3310",5950,5950,0,6118,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",2,"G",2020-10-15,"OJD-2020-289-30M",289,1,"RbT",74,4.3,NA,0,0,"Mark","3DD.003DA2545A","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",0,"Control_Per2","Impact"
"3311",5951,5951,0,6439,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",2,"G",2020-10-15,"OJD-2020-289-30M",289,1,"RbT",66,3.5,NA,0,0,"Mark","3DD.003DA2547F","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",0,"Control_Per2","Impact"
"3312",5952,5952,1,6119,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",1,"G",2020-10-14,"OJD-2020-288-30M",288,1,"RbT",158,35.8,NA,NA,1,"Recapture","3DD.003D3115FD","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",1,"Control_Per2","Impact"
"3313",5953,5953,0,6120,2020,"Thirtymile Creek_GSWCD","","PF3_A","Fall","Control","PF3_A 2020 G","ScalesA",2,"G",2020-10-15,"OJD-2020-289-30M",289,1,"RbT",74,3.9,NA,0,0,"Mark","3DD.003DA254A0","None","None","None","None","Thirtymile Creek-THIRTYMILE CREEK",210,"Abundance","ScalesA Fall",0,"Control_Per2","Impact"
